datetime,Bab el-Mandeb Strait,Balabac Strait,Bering Strait,Bohai Strait,Bosporus Strait,Cape of Good Hope,Dover Strait,Gibraltar Strait,Kerch Strait,Korea Strait,Lombok Strait,Luzon Strait,Magellan Strait,Makassar Strait,Malacca Strait,Mindoro Strait,Mona Passage,Ombai Strait,Oresund Strait,Panama Canal,Strait of Hormuz,Suez Canal,Sunda Strait,Taiwan Strait,Torres Strait,Tsugaru Strait,Windward Passage,Yucatan Channel,index_copy,Month
2019-03-15,2.495778842285864,0.2088000400710746,0.1102304571622278,3.3580404513594018,1.2745051901383475,2.0845914040213485,2.6749296382022942,2.957006646842524,0.0913084055916302,2.623466781264617,1.9213546851880214,3.6603579074957198,0.075830888349303,2.1242168273020514,6.142114059906378,1.64800638678397,0.33276474095739067,0.7285928413971082,0.11385212071142904,0.7436997181963501,3.125269792850399,2.357316198298083,0.9351605429553187,5.063585715954516,0.20370991952262746,0.9686651001526175,0.1968726429672489,0.9374735521019938,2019-03-15,"Mar 15, 2019"
2019-03-22,2.3531477928740747,0.27325633941114297,0.0714621573045809,3.197799620969704,1.3343146466840758,2.768387625694259,3.1504709377656686,2.9844091143540945,0.09530797842396212,2.5218131377948043,1.9712446771854624,3.316750266212756,0.0745240835024035,2.4839394696543358,6.6356827856621985,1.886111659847828,0.32200106165049297,0.5402150834314653,0.09130485579106273,0.7360866243971228,2.6886370868165286,2.1638434620641016,0.9127135244004281,5.008031265140595,0.19138443986442336,0.8062718259557778,0.23367718772536256,0.828740889409265,2019-03-22,"Mar 22, 2019"
2019-03-29,2.418727101875547,0.281148591593829,0.04568792735997375,3.5289080563409416,1.3098691805056855,2.5308293827563872,3.047625927384047,3.2022548870715863,0.0983592443799067,2.6393764858537687,0.5934487757429305,3.121420859506766,0.09493652101711714,1.229314735144756,6.404560334093977,1.5607298785805614,0.38616707012442364,0.5756613920398729,0.09426273673870113,0.7169308721282669,2.7676154218294697,2.430195412493004,0.768990098850922,4.674904554279547,0.16538287824039724,0.9015216293736541,0.25732883251106803,0.9290254588917468,2019-03-29,"Mar 29, 2019"
2019-04-05,2.354039200495953,0.26810531243655367,0.009698887774432573,3.327531379894264,1.21763815880696,2.5682603871158016,3.204562171970973,3.2501810010002297,0.0799256781727016,2.5762690298952,1.65880106457339,2.3752069086945604,0.10451504655900797,1.4713441786228965,6.421450378347749,0.8128373400203487,0.32116734167231614,0.4737103962265939,0.11295455378427136,0.8110689693915754,3.036672917454607,2.5888071399339743,0.8863261668822001,5.082267989924604,0.17001168002376793,0.9425779464977534,0.2958094958101073,0.9892075603707742,2019-04-05,"Apr 05, 2019"
2019-04-12,2.8401493237191517,0.367827005772548,0.0,3.798675569544517,1.02734546210915,2.73885953694422,3.163964425073677,2.9110152624877554,0.08821174797030827,2.8116412146029743,1.5928253798689818,3.092391185111944,0.07278092668734625,1.7582389195303227,7.279770407629218,1.6080291908755542,0.29243779510835716,0.9385328960173182,0.12245393766765007,0.7160486603150071,3.183351112815429,2.5570510797379242,0.9912462336350372,4.7693572228437375,0.17015028245469388,1.098153835407666,0.2916609172932056,0.7030725954368281,2019-04-12,"Apr 12, 2019"
2019-04-19,2.654675424624606,0.22806714025457753,0.0,3.7573875902913025,1.1150699092465486,2.422882020189644,3.0604483548253785,3.0853620845287955,0.07833060657504952,2.8729371656678944,1.81577266507102,3.1295360738232385,0.09096869722852323,2.0366773043002286,6.562116338197002,1.5434561682461623,0.2517951435784836,0.7160346515958022,0.10632395812925867,0.7765564121536004,3.5720055929039023,2.559982019094576,0.806801424200916,5.412673563345757,0.17366239791180152,0.9828797393993547,0.2548858680580793,0.8572497736288284,2019-04-19,"Apr 19, 2019"
2019-04-26,2.5310928047278596,0.31213651054103003,0.0,3.8756375013502695,0.9791387971087772,2.425817442852574,2.732263081332063,2.6151237382091828,0.12455757136206753,2.54596209036663,2.249928225796949,3.6835104355918955,0.13463700338119383,2.444832366242003,6.843491289854315,1.8860556754949773,0.2571067069601455,0.6449060169333631,0.09965266497016038,0.865497435685613,3.5126346968272864,2.2784598775439155,0.6293909059486159,5.177948025971543,0.18501179866962,0.9583515548461543,0.27688840448497615,1.216879434934011,2019-04-26,"Apr 26, 2019"
2019-05-03,2.5627725242041883,0.331679449103643,0.0,3.475862322038673,1.1358873948894528,2.303718855043966,2.302498056674722,3.1333150117377153,0.08769153468823766,2.497455935144441,2.167827140051777,3.679502735243296,0.05602954136748735,2.4423805921282598,6.968671565612555,2.11221399154558,0.1951272144879804,0.507787851817988,0.08892323859490404,0.804738297178864,3.914993868476273,2.570405345729687,0.8547531422726607,4.712871048607947,0.17519824235177842,0.9899507265069697,0.25277035163545214,1.0255513776605412,2019-05-03,"May 03, 2019"
2019-05-10,2.625943393332666,0.3093438529656307,0.0,4.7476110813693095,1.0073119154475887,2.599701334406717,2.865806552506647,2.9315006414098557,0.11378673892109499,2.6837438272062317,1.9322503693516702,3.512528939962806,0.0797486334946317,2.470293995945941,6.183364162223208,2.325734146190911,0.3099284692577937,0.6657559151703151,0.11353796869876674,0.8947964937601606,3.623008765075936,2.3901472346436243,0.6257741013287533,5.058114250379641,0.17016299104046342,0.8605744047336613,0.24649224478425014,0.8984688402341142,2019-05-10,"May 10, 2019"
2019-05-17,2.3654084312072,0.33359515657657873,0.0,3.9865052632766242,1.1770717314237547,2.669962992200315,2.96093666635839,3.0933969225795472,0.11563956812832192,2.492731477809607,2.2131619212278144,2.837880520401794,0.14843971275490767,2.263430743818863,6.382904132702693,2.02871287787083,0.33513987537316464,0.5780822226553123,0.09468322503908626,0.9440657680693418,3.928141209440983,2.498037247607743,0.7684578915279927,5.300881944888599,0.11289628109044572,0.9171169177375064,0.31092304461429715,0.9271650972275222,2019-05-17,"May 17, 2019"
2019-05-24,2.55066761570691,0.23951564512586243,0.0,4.349111286910985,1.2235691820623322,2.678396296036522,3.0803878607807946,3.191805672051814,0.09680849455373604,2.6424565028939386,1.9811423734757103,3.05060579369971,0.11060632092637136,2.3099908234159017,6.2572775294916605,2.2528199694383657,0.343515942189131,0.8083532487036488,0.11324607048524475,0.8520112389350144,3.5296979712941026,2.5806127835897357,0.5690427523283648,5.117212714374099,0.14313108614333903,0.8418629494051871,0.2550939579156606,1.0425487974071914,2019-05-24,"May 24, 2019"
2019-05-31,2.276381137259347,0.36605145448026255,0.0,4.673374373673933,1.1122671200219507,3.0710204726296544,2.8132957556492437,3.0662450936077454,0.11752721402166026,2.807869652695703,1.9785686233856743,2.752357484250923,0.10398015836666155,2.4329251516989845,6.539306570273049,1.90184322031941,0.27426850409490616,0.8239528289932698,0.09105844770385499,0.7516352270751325,4.001186290829863,2.2296024967088846,0.7646273598621842,5.117375665729477,0.1380546252768323,0.9402053820928816,0.21633323004364527,1.0387505990111088,2019-05-31,"May 31, 2019"
2019-06-07,2.3563604087303114,0.2709760542129867,0.0021929690773232224,4.540132490406971,1.344713958666636,2.791579962379642,3.0303797725461687,3.152125126357786,0.10432631777655207,2.7459296587768955,2.378439126406704,3.3152648244396272,0.07824358012555872,2.5106927146824445,5.705956199696894,2.486207805077361,0.24076127090549937,0.5946648198146616,0.09756315773427479,0.8914179694022104,3.9616444791970116,2.3798518049746944,0.6295123811626507,5.255460857194912,0.1660718200975911,0.8312692394701063,0.23752251038444916,0.9016550075912538,2019-06-07,"Jun 07, 2019"
2019-06-14,2.5239635766703583,0.33292565982672856,0.0,4.397773800968416,1.0437505594933845,3.114224870735197,2.881335483891433,2.9082395817909665,0.09102001409058724,2.7755817213751546,1.8769146894174114,3.656159413900728,0.07566705812096039,2.414930437050453,5.9852072404952645,1.9785071509852585,0.2731462662540018,0.5995179787844374,0.09730064639587709,0.7311191929276414,3.764095252911177,2.600868476197457,0.4539574230256135,5.295618489157783,0.15041807139524102,0.943762927063047,0.222995686573793,0.9692081245828666,2019-06-14,"Jun 14, 2019"
2019-06-21,2.3256576357239043,0.38092415802065843,0.002276708230975508,4.471983881405093,1.0384245230846154,3.4597659800099416,2.7447980547625455,3.0053393725178523,0.09721440152286441,2.718579943202723,2.28366028596455,3.398241792613104,0.08400292380658461,2.449664926790223,6.071712855207386,1.9587889231235658,0.24609156815868546,0.6840748109607561,0.10548497770241318,0.827337073835703,3.8585112388926572,2.3132770050242777,0.8765418761660314,5.266447199313048,0.20895615799279735,0.8500915871720617,0.23533748653353787,1.067937875347559,2019-06-21,"Jun 21, 2019"
2019-06-28,2.7757099886126797,0.363114851877397,0.006214949263413978,4.48872540640331,1.245621997138363,3.2246856865933142,2.790897714413319,3.0146417958720453,0.12013082699317332,2.7100495144364025,2.2144411222026914,4.095713827801403,0.1222950575245145,2.4753539011487287,6.4437232939967775,2.4223080340986884,0.25339567824566755,0.8110379108184275,0.11014113539595193,0.7916767407854847,3.7246137723258372,2.341274202307337,0.9595924449232857,5.202608404741956,0.17279066028784548,0.9905318110245502,0.23200920966988697,0.9543655270874944,2019-06-28,"Jun 28, 2019"
2019-07-05,2.18379606623678,0.25710203964419565,0.0012088064609482565,4.783876484292577,1.30638276486381,3.2954053984932434,2.8607041208100434,3.1640985690041785,0.12395260920334039,2.6165555982034188,2.266078509062061,3.641135268876939,0.08420289148556778,2.702058712169925,6.0864088749906085,2.1030992247487013,0.3222407017779389,0.6717919468678818,0.09998752611722697,0.7607617063070725,4.0396419388612586,2.3030061055578455,0.9089172971325051,5.8215130713836984,0.1410472922267343,0.9643148738797764,0.2730887402903352,0.8849386289948479,2019-07-05,"Jul 05, 2019"
2019-07-12,2.295315966949207,0.33639858392473904,0.006981219866257794,4.977783786642889,1.4053543467650822,3.3587397653373983,2.8297069148876113,3.1272665342602686,0.13756606235539368,3.0969372296967914,2.0796942805522485,3.4799897027506455,0.07519032027528426,2.4531656425855233,5.893909652162615,2.2312022057091316,0.216930403771107,0.6685987175090508,0.08859069695412969,0.8013566251248188,3.277889897970413,2.5499625429192228,0.8016902445349962,5.498336421418615,0.22106540560024818,1.0895073453320498,0.3198898736110191,0.8195262628923237,2019-07-12,"Jul 12, 2019"
2019-07-19,2.803744410144691,0.21039341755874444,0.014905013183420236,4.753455963280123,1.2960732838841114,3.2425177467826987,2.7857284137248217,2.9096918086112704,0.1701819649311125,2.827582436861017,2.175710606107169,3.4048132786078327,0.1514158063052161,2.4592882297215617,6.405066384304378,2.2307236581716974,0.2633960732975342,0.6294524264180598,0.12517542161203718,0.7535548827347369,3.3788044257504386,2.4337130152810826,0.9775088076631244,5.439829191415151,0.1364783459874632,1.075657390121728,0.28729461443033216,0.710689142922133,2019-07-19,"Jul 19, 2019"
2019-07-26,2.21415508115584,0.2961062775496961,0.005119450572026586,4.681650576658549,1.3831908006864944,3.15068645094837,2.5509130839199714,2.975190922927191,0.18252489378482412,3.2625403247309968,1.832155745331416,3.9741902062653485,0.13021094215932894,2.4081983626333785,6.54310939782252,2.3822311052121,0.28148750504616926,0.8354369321811118,0.11451101248748308,0.8361877762185864,3.7293157766810703,2.5247315540488757,0.5967448870105151,5.330412335013182,0.17408327913597352,1.1800601195948486,0.273469253695066,0.8592445483016328,2019-07-26,"Jul 26, 2019"
2019-08-02,2.534868714396417,0.2712531566027884,0.01313489334133863,4.623820946063884,1.4959253824019356,3.485298819983563,2.7040550224684976,3.1404389161643502,0.1782580911621637,2.913014890785807,2.2947451733678053,3.663599491469434,0.12059266597688155,2.166548141803783,6.654613720755082,2.036855045192943,0.26818989744589616,0.6650555058833334,0.11109991879960612,0.900127792623954,3.3253602084663205,2.69620044722756,1.2278022427606332,4.907621144801283,0.15377807369232138,1.1245384750397698,0.31250899330765586,1.0208041795478677,2019-08-02,"Aug 02, 2019"
2019-08-09,2.529888835196254,0.3573946006755084,0.015316326064047505,4.568191132498808,1.5007675830727758,2.8970643269206957,2.89073258125342,3.1263141037905067,0.1811191791483794,2.8817513486719,2.2949463508594157,3.2624546077638183,0.12099631784580757,2.88042987080222,5.772998704816812,2.3381685587959886,0.32530061782673053,0.6803494392606069,0.09114851619533736,0.8311384953721391,3.6774891367888314,2.435540945641187,0.8539614230938071,5.4321924246645015,0.1554890698841443,1.053895539356257,0.241746616013483,0.8862611398751646,2019-08-09,"Aug 09, 2019"
2019-08-16,2.4528410364189157,0.24980693602387513,0.015577430518694925,2.95761616592664,1.3400689050262786,3.624838316649383,2.5780035036488758,3.065225556634794,0.15967070594144597,3.0160962997947443,2.1565855782133543,4.317513978364339,0.10179505459074292,2.195166342353954,6.336757916224075,2.2173380677740715,0.30290932591554304,0.8169849358327816,0.10102557037968182,0.9414793475613042,3.619854526684813,2.4333304422878728,0.9735150087565084,5.3052309963824715,0.16291673830468462,0.9072035309686344,0.274171621265557,1.0759264178603907,2019-08-16,"Aug 16, 2019"
2019-08-23,2.5572449443168104,0.2624970976657145,0.0024296374572295954,5.584300887388212,1.5676535921267274,3.0044128419067975,2.9099380144813187,3.0464093905837015,0.12409288312727748,2.865436044534065,2.5180772219382916,3.171625091523581,0.126516602087181,2.486433741031277,6.718643493568789,2.1871388115240284,0.31691348528698343,0.7124837637342082,0.0958828230004487,0.8718613129984952,3.584609318095477,2.421016641579473,0.7237428549913324,5.66598211192192,0.20057787609887587,1.1427990227951856,0.2111969721485884,0.9313014609918777,2019-08-23,"Aug 23, 2019"
2019-08-30,2.575736689107663,0.22553321629923562,0.005924178795404674,4.739949252544842,1.2068921644000155,2.945655689626867,2.8639465402403856,3.0980544085401625,0.15794665391318555,2.647628738444136,2.1485634011378,3.9414830578901445,0.11138772915646777,2.4628221911032875,6.639416508822815,2.102803379159304,0.2719474053159751,0.6212851789246886,0.10748655772693354,0.9150879359873844,3.87083424854988,2.663037917732037,0.5997189839825288,5.250265664040138,0.1387442257855219,1.1043747683859877,0.2733105827297869,0.9892195137166347,2019-08-30,"Aug 30, 2019"
2019-09-06,2.5065105093804116,0.24247583755142887,0.028474678101270464,4.872773354128408,1.4853471249607801,2.8495910592190046,2.8776858198108597,3.0482288498764842,0.16620669885312786,2.8353217980038856,2.26014318015543,2.8904301687126344,0.11776141014544653,2.41656393784644,6.538212804761029,2.3144616881119258,0.36245977234099985,0.6560685841939247,0.09574563816058444,0.7974480249935981,3.956319245726863,2.546305242000274,1.0281361215150029,6.7380782838833975,0.15124597967465947,1.1238569175620154,0.31222209727550443,1.0279172667059728,2019-09-06,"Sep 06, 2019"
2019-09-13,2.677189632189343,0.1710257771410477,0.008756897800521217,5.317208853988475,1.1678823262766738,3.1475868786407344,2.9391352006564087,2.7603116550746045,0.055335902744309676,3.1593245788312943,2.2311738433336585,4.0509379716319875,0.10335560814388602,2.4375849199433013,6.822022811114105,2.2880368937805855,0.30524721492590545,0.6201295961634977,0.09610705265769046,0.8896707128399494,3.237568744101416,2.5262588961133656,0.6466032393138891,5.511905358661117,0.15225162297864805,0.9511084130356892,0.22863535750533232,1.1109549299416899,2019-09-13,"Sep 13, 2019"
2019-09-20,2.452890501745229,0.2828775360063286,0.005785335059122864,4.476342503251737,1.3317519069960522,3.508819847898054,2.8955567579260686,3.1341247925077953,0.15213304479230932,3.186788414340026,2.0021348521147027,3.2421126034847574,0.10415050597022661,2.198825975614466,6.725070728598082,2.3710908027804716,0.3143015195271797,0.8124813407219513,0.08807622412572436,0.778144902192896,3.48507068527229,2.315267503340887,0.7221928336533345,5.526839324822966,0.17675466860354305,0.9681397626156585,0.2709760487308298,0.8864923910870381,2019-09-20,"Sep 20, 2019"
2019-09-27,2.3431455410413924,0.2721403138192487,0.008893146189054717,5.212414848780346,1.4462469601678194,3.109464225527916,2.595449518013136,3.0957838547177974,0.1385193267561416,2.6892653130452535,2.0314958348734313,3.578210606517163,0.14245794348859525,1.984631983717747,6.690944850794018,1.950043371060347,0.26179846226552717,0.57475440198103,0.1390493246859457,0.6868054653662033,3.377302006285017,2.52647967759235,0.6835008171517404,5.649284811816209,0.16302755354499746,0.8920144516940941,0.282173019474431,1.0262620596170264,2019-09-27,"Sep 27, 2019"
2019-10-04,2.545123059171524,0.23319764657906233,0.01862064640302701,4.288058999236683,1.5055904618803144,3.1875581992670727,2.837285856466486,3.239639565530097,0.14057247914080012,2.654279707358339,1.9903034703688474,3.601736590303381,0.14130814700546795,2.2706588866011885,6.7356472528902644,2.038984833112837,0.2978809044639794,0.6297252685698533,0.09797681830971063,0.8055329975708659,3.364240541911374,2.3429607791254883,0.9292792921604031,5.548192149259592,0.18518216878198818,0.7999142382733392,0.29538168339054466,1.117619733611797,2019-10-04,"Oct 04, 2019"
2019-10-11,2.349435066256381,0.18958701774042003,0.007180492573792844,2.8270619553263585,1.4938752527821013,2.826498115271756,3.2182971933355597,3.08372870218414,0.15467993479574085,2.9511815746880146,1.8667960288389627,3.8889963664105927,0.05217736836321185,1.8559276340337056,6.572352500300937,1.9874084586565643,0.2296059769936045,0.6036905381157248,0.11260113470483264,0.9772672985102294,3.2478239490404692,2.6732716950639945,0.8806672481772647,5.4483641343042235,0.18055503331766354,1.094910802302021,0.26344377764917887,0.918702981470943,2019-10-11,"Oct 11, 2019"
2019-10-18,2.6331425544095,0.27220491726849394,0.024192276950664594,2.7693985333470788,1.2547965245631272,3.227874336005294,2.9687049937228056,3.369999025045039,0.1388137485480978,2.726809356992684,1.7237083628339946,3.345461382092032,0.07448948891238356,2.2300867839869127,6.722394418243408,1.9007761313225207,0.28652254334027544,0.6586181658651648,0.10066336326910556,0.8612745226080643,3.74836910570636,2.4034765609222086,0.9328308915665543,5.02699329351645,0.20161333829543313,0.6189165745591794,0.2723501700704107,0.9896651320045536,2019-10-18,"Oct 18, 2019"
2019-10-25,2.553498672911622,0.33632708185388266,0.021685168243445723,4.629958676508409,1.3227656308700515,2.8924001579363634,3.1182846372622928,3.406298790558947,0.14304217186238616,2.726230889562767,2.1482108468550587,3.4100641116554553,0.10175151108634688,2.278400317247887,7.0258667145929925,1.8266842600741513,0.3109572245354573,0.822707675140138,0.10387880874842623,0.797254247983663,3.267703946054939,2.561183353738387,0.9202719748963962,5.726369768527862,0.1781603653546187,0.8057564548389214,0.23048391846713942,0.8165499332162092,2019-10-25,"Oct 25, 2019"
2019-11-01,2.7259479245731995,0.35792497875474033,0.011714090428385785,3.959124603447367,1.4718296850811097,2.70227368484649,2.987277352654737,3.1612019736537214,0.11150090669183721,2.7373526676876616,1.9672850159845716,3.5934474422459175,0.1149446478117602,2.367539243189106,6.90179578406556,1.8681795837294228,0.21122529572666934,0.7797702461971298,0.10106747235250228,0.8593002691262074,3.4560655852556317,2.671628016891178,0.765751987559535,5.055581076040981,0.11039786142920471,0.7085271087514418,0.27361247227949415,0.9586757541495217,2019-11-01,"Nov 01, 2019"
2019-11-08,2.582629616162133,0.4781367890508906,0.001691962068557315,2.9740326654775444,0.9288071544884736,2.732520355082937,2.53319540060125,3.5083337628297846,0.1761805707448201,2.545234465755837,2.440386902621166,3.7928925020121045,0.08407192020362109,2.3077139430863842,6.721770263509936,1.9749542990948303,0.41901624046984004,0.6272608750715171,0.08811654336830453,0.9071706778430964,3.2405488574625343,2.3034396233418155,1.082501598003843,5.057394237577071,0.18784043974149103,1.0761479331102999,0.23129284038142872,0.9676280391861577,2019-11-08,"Nov 08, 2019"
2019-11-15,2.6179079764402418,0.4464105940733053,0.008512308417588536,2.5586756882458332,1.36295328330239,2.6174557503840155,2.919495451416631,3.180651604414456,0.10807487685113472,2.569539407799417,2.077945130241743,4.114522067062126,0.10366359459348033,2.47521258308877,6.791452756219611,2.1187822581620575,0.3330588764581173,0.5480767979001283,0.08876015705756135,0.864931143809468,2.573968598659294,2.44622922541299,0.886881777471639,5.491348161202651,0.14280730661083813,0.8472160117112281,0.277072540064852,0.8340151895053379,2019-11-15,"Nov 15, 2019"
2019-11-22,2.546808918363389,0.31639025183488917,0.0012070966170853235,2.3517667233326995,1.458388217105332,2.9657767594516917,2.831668456779999,3.5649291939925587,0.10745433487653382,2.5265805250056785,2.442940711320277,2.4890073594383297,0.0421580527181493,2.360995097880257,7.095941853264735,1.9095912414511726,0.3143674500992429,0.6501804112009512,0.10782575827692668,0.9659361088818803,1.95911330688047,2.5663411677087304,0.8596777625468542,6.307294152809852,0.13103836377708408,0.8221477427565181,0.22111179643935672,0.9895173251438998,2019-11-22,"Nov 22, 2019"
2019-11-29,2.351490745305656,0.28581981274978957,0.0,5.5960705807056685,1.088126299967478,2.8081020597213815,2.8760460712783775,3.258698750275195,0.06404223497950369,2.77959645246224,1.8850350176917086,4.503186112538238,0.12907985867263044,2.8166550015317213,6.322244798021434,2.6875212717738868,0.30965921113903644,0.6046981664893464,0.09646115833059707,0.9679423028107068,2.1886853302435485,2.46342006620117,0.9225539441638795,5.302092229294223,0.20310640111070266,0.862896796451647,0.2070758673381033,1.0932511866665175,2019-11-29,"Nov 29, 2019"
2019-12-06,2.551297504783523,0.368576262886486,0.0003437420407102365,5.889137538242646,1.4170807453416927,2.3053313340867385,2.986753647623217,3.377757764383426,0.1478593647737493,2.630208747652156,2.1919155941430755,2.9901384514619163,0.09031435767867943,2.0392927367557756,6.203520683047491,1.5606077437657988,0.3480622310394225,0.830286184561815,0.10209120911707979,0.912512993520063,2.3829507335879154,2.456571450319013,1.1836366536973022,5.361619719369768,0.11479876098044052,0.7103318334538998,0.2839154660262596,1.021739401391193,2019-12-06,"Dec 06, 2019"
2019-12-13,2.3301515434951385,0.2521341254239015,0.0,5.128436757087674,1.5725156346598932,2.7478313442778672,2.577903351018546,3.11945015495426,0.1131331958736904,2.698420333450173,2.5149242778269527,3.8956923896538784,0.1485330034241719,2.55590110863668,6.279845677485995,1.7756220453039187,0.2547699099318922,0.706608072259821,0.1365343748387626,0.8129084327582523,2.480741748153521,2.2874774391313983,0.8734508931020087,5.264151301962344,0.16363448099683758,0.8279912567682631,0.21797092406033358,1.0707538091222493,2019-12-13,"Dec 13, 2019"
2019-12-20,2.5638536742598386,0.22572657783450828,0.0,6.0868810558825635,1.3643482575379942,2.572305982762866,2.5448520009726203,2.904239758028736,0.09978231603084073,2.7075464430655285,1.960345022115142,3.4757467959482957,0.08245858788911657,2.5908104110776002,6.722861169954065,1.6707833781644201,0.263003313479861,0.5630524084659003,0.18997586038862474,0.9589842255904314,2.5035920480781613,2.3811169295032806,0.6046605876374299,5.4724570622400535,0.13862204658547758,0.8910830133657962,0.2638856786351894,0.7811009266272855,2019-12-20,"Dec 20, 2019"
